Observation GUID	Påträffad	Taxon ID	Vetenskapligt namn	Svenskt namn	Taxonkategori	Organismgrupp	Rödlistekategori	Observationens skyddsklass	Startdatum	Slutdatum	Starttid	Sluttid	WGS84 decimal (lat)	WGS84 decimal (lon)	SWEREF99TM X (öst)	SWEREF99TM Y (nord)	Geodetiskt datum	Koordinatnoggrannhet (m)	Lokal	Församling	Kommun	Län	Landskap	Observatör	Antal individer	Organismkvantitet	Organismkvantitetsenhet	Stadium/ålder	Kön	Aktivitet (Artportalen)	Verifieringsstatus	Osäker artbestämning	Aldrig funnen	Ej återfunnen	Projekt1 Namn	Dataset namn	Diffuserad	Skyddad
urn:lsid:artportalen.se:sighting:68716175	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2015-05-29	2015-05-29	16:27	16:27	59.38902	17.13769	621414	6585321	EPSG:4326	10	Västra Selaön, Srm	Överselö	Strängnäs	Södermanland	Södermanland	Björn Anderson	5	5					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:68381225	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-16	2017-06-16			59.66415	17.6555	649590	6617002	EPSG:4326	1000	Hagbyholm, Upl	Haga	Sigtuna	Stockholm	Uppland	Klara Helander, Anders Helander				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:68593645	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-24	2017-06-24			61.02178	15.27441	514832	6765245	EPSG:4326	1000	Lönnmarken, Boda, Dlr	Boda	Rättvik	Dalarna	Dalarna	Klara Helander, Anders Helander				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66755921	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-18	2017-07-18			56.9262	14.63682	477894	6309229	EPSG:4326	1000	Simontorp-Södralund, Lekaryd, Sm	Lekaryd	Alvesta	Kronoberg	Småland	Hugo Johansson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67506716	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-09-10	2017-09-10			58.10863	15.80452	547410	6441087	EPSG:4326	100	Berghamra (privat trädgård), Kättilstad, Ög	Kättilstad	Kinda	Östergötland	Östergötland	Sten Fällström, Sol-Britte Fällström	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67516923	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-09-11	2017-09-11			59.02222	15.67616	538821	6542722	EPSG:4326	50	Åsvägen 2 Högsjö, Srm	Västra Vingåker	Vingåker	Södermanland	Södermanland	Lennart Hellquist	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67525159	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-10	2017-06-10			60.23613	13.03037	390933	6679336	EPSG:4326	50	Gultbergets naturreservat, Vrm	Fryksände	Torsby	Värmland	Värmland	Dan Mangsbo	1	1				friflygande	Ovaliderad	False	False	False	Biogeografisk uppföljning av fjärilar	Artportalen	False	False
urn:lsid:artportalen.se:sighting:66828871	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-23	2017-07-23	12:30	13:00	58.25734	12.01428	324819	6461244	EPSG:4326	200	Torpet sandtäkt, Boh	Forshälla	Uddevalla	Västra Götaland	Bohuslän	Magnus Larsson, Kerstin Larsson	10	10					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66824240	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-22	2017-07-22			56.99449	14.66192	479460	6316823	EPSG:4326	10	Bolsgård, Ör, Sm	Ör	Växjö	Kronoberg	Småland	Hugo Johansson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66803398	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-21	2017-07-21	13:30	16:15	58.93474	17.79722	660981	6536153	EPSG:4326	200	vägkant norr Brunn busshållplats, Stora Vika, Srm	Sorunda	Nynäshamn	Stockholm	Södermanland	Leif Godin	2	2		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66837722	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-24	2017-07-24			60.02744	16.53021	585276	6655454	EPSG:4326	500	Åsmossen, fält och skog V. om bäcken, Vstm	Möklinta	Sala	Västmanland	Västmanland	Maud Andersson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66998748	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-31	2017-07-31			57.85363	12.92952	377128	6414295	EPSG:4326	500	Vänga naturreervat, Vg	Vänga	Borås	Västra Götaland	Västergötland	Matti Dahlbom, Mikael Dahlbom				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67316849	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-08-21	2017-08-21			56.65381	12.91291	372050	6280798	EPSG:4326	90	SO Eurostop, Fyllinge, Hl	Snöstorp	Halmstad	Halland	Halland	Frida Nettelbladt				imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67797430	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-05-15	2017-08-15			57.84401	11.91013	316605	6415532	EPSG:4326	25	Göteborg, Boh	Säve	Göteborg	Västra Götaland	Bohuslän	Jonas Mattsson							Ovaliderad	False	False	False	Göteborgs Stads artdata	Artportalen	False	False
urn:lsid:artportalen.se:sighting:67797455	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-05-15	2017-08-15			57.84603	11.93883	318318	6415679	EPSG:4326	25	Göteborg, Boh	Säve	Göteborg	Västra Götaland	Bohuslän	Jonas Mattsson							Ovaliderad	False	False	False	Göteborgs Stads artdata	Artportalen	False	False
urn:lsid:artportalen.se:sighting:68758313	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-08-11	2017-08-11			58.92429	16.27825	573596	6532325	EPSG:4326	100	Röstorp, Srm	Stora Malm	Katrineholm	Södermanland	Södermanland	Håkan Lernefalk	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67680236	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-09-24	2017-09-24	10:46	10:46	55.48424	14.30258	455926	6148900	EPSG:4326	10	Morfars hamn, Sk	Östra Nöbbelöv	Simrishamn	Skåne	Skåne	Klas Rådberg, Ola Ejdrén, Mikael Rosén	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:68482525	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2013-06-02	2013-06-02			59.59115	15.19934	511256	6605897	EPSG:4326	100	Torphyttan, Vstm	Linde	Lindesberg	Örebro	Västmanland	Claes Urban Eliasson	5	5		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66106490	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-05-23	2017-05-23	12:00	12:15	55.38886	12.83672	362971	6140194	EPSG:4326	10	Falsterbo fågelstation, Stadsparken, Falsterbonäset, Sk	Skanör m. Falsterbo	Vellinge	Skåne	Skåne	Caroline Sjöström	2	2		imago/adult			Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:66413908	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-26	2017-06-26			59.62729	16.24976	570489	6610568	EPSG:4326	200	Skidbacken privat, Svedvi sn, Vstm	Svedvi	Hallstahammar	Västmanland	Västmanland	Daniel Hedenbo	2	2				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66197741	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-10	2017-06-10			57.92477	14.61898	477431	6420398	EPSG:4326	100	Sanna, Vireda, Sm	Vireda	Aneby	Jönköping	Småland	Magnus Apelqvist	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66155446	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-05	2017-06-05	12:50	13:50	58.40056	13.80801	430333	6473925	EPSG:4326	25	Hållsdammen södra delen, Vg	Skövde	Skövde	Västra Götaland	Västergötland	Per-Olof Bengtsson	3	3	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66282650	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-15	2017-06-15			58.98411	14.82776	490100	6538295	EPSG:4326	300	gallabergssjön, Nrk	Snavlunda	Askersund	Örebro	Närke	Pierre Blanksvärd	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:69782959	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-09	2017-07-09			58.23521	13.26777	398288	6456204	EPSG:4326	100	08D1a Månsholmen slinga, Vg	Norra Vånga	Vara	Västra Götaland	Västergötland	Magnus Stenmark	1	1					Ovaliderad	False	False	False	Inventering av vildbin i Västra Götalands län	Artportalen	False	False
urn:lsid:artportalen.se:sighting:69784408	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-24	2017-08-07			60.35021	16.41901	578307	6691257	EPSG:4326	100	Byvalla slinga, Dlr	By	Avesta	Dalarna	Dalarna	Magnus Stenmark	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:69784407	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-24	2017-08-07			60.35021	16.41901	578307	6691257	EPSG:4326	100	Byvalla slinga, Dlr	By	Avesta	Dalarna	Dalarna	Magnus Stenmark	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:71095393	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2018-05-05	2018-05-05	15:00	16:00	59.43895	17.92169	665682	6592570	EPSG:4326	134	Knista Hammare, Upl	Sollentuna	Sollentuna	Stockholm	Uppland	Fredrik Ullén	2	2	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:71010445	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2018-04-30	2018-04-30			58.59792	16.15734	567263	6495862	EPSG:4326	200	Haga, Norrköping, Ög	Norrköping	Norrköping	Östergötland	Östergötland	Jon Jörpeland	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66159925	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-08	2017-06-08	09:55	09:55	65.67446	21.76083	810280	7300332	EPSG:4326	400	Norrbeten, Hultet, Avan, Nb	Nederluleå	Luleå	Norrbotten	Norrbotten	Ulf P Eriksson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66028863	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-01	2017-06-01	14:00	14:00	58.6657	16.92033	611385	6504423	EPSG:4326	25	grusvägen Älvbro, Älvbro, Srm	Tunaberg	Nyköping	Södermanland	Södermanland	Jan Karlsson, Torbjörn Brissman	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67050235	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-08-07	2017-08-07			57.93217	14.74758	485051	6421186	EPSG:4326	300	Ledningsgatan, Noby, Lommaryd s:n, Sm	Lommaryd	Aneby	Jönköping	Småland	Lars Malmgren	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67084007	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-08-10	2017-08-10	15:00	15:00	55.72406	13.15984	384424	6176902	EPSG:4326	50	Gunnesbovägen 215, Lund väster, Sk	Norra Nöbbelöv	Lund	Skåne	Skåne	Ulf Mörte	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67021827	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-08-05	2017-08-05			57.52378	12.4029	344477	6378668	EPSG:4326	100	Klättens väg, Vg	Sätila	Mark	Västra Götaland	Västergötland	Göran Engqvist	4	4		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66924697	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-30	2017-07-30			58.6458	13.61789	419784	6501439	EPSG:4326	2233	VK projekterat område 2017, Västra Kinneskogen, Vg	Bredsäter	Mariestad	Västra Götaland	Västergötland	Stig Arne Karlsson	3	3	ex.	imago/adult		födosökande	Ovaliderad	False	False	False	Västra Kinneskogen	Artportalen	False	False
urn:lsid:artportalen.se:sighting:67415995	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-09-03	2017-09-03			56.39999	12.79407	363858	6252782	EPSG:4326	500	Fäladsmark V Sinarpsdalen, Sk	Grevie	Båstad	Skåne	Skåne	Bengt Hertzman	2	2				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67420422	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-31	2017-07-31			56.58535	14.86929	491972	6271238	EPSG:4326	290	Esbjörnamåla, Urshult, Tingsryds kommun, Sm	Urshult	Tingsryd	Kronoberg	Småland	Roland Ylvén	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67165770	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-08-11	2017-08-11			56.36053	13.61193	414240	6247072	EPSG:4326	500	Snärshult, Vittsjö, Sk	Vittsjö	Hässleholm	Skåne	Skåne	Bengt Göransson	3	3		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:67166682	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-08-16	2017-08-16			57.80594	11.87336	314228	6411396	EPSG:4326	1000	Öxnäs, Säve, Boh	Säve	Göteborg	Västra Götaland	Bohuslän	Bo Brinkhoff	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66074306	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-05-07	2017-05-07	14:00	16:00	57.50548	11.98776	319536	6377658	EPSG:4326	100	Kyrkobyn, Hl	Släp	Kungsbacka	Halland	Halland	Magnus Unger	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66095244	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-04	2017-06-04			63.86219	20.08009	749501	7091596	EPSG:4326	500	Brännland, Vb	Umeå socken	Umeå	Västerbotten	Västerbotten	Sven Hellqvist	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66645142	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-27	2017-06-27	16:30	17:50	61.04791	14.42814	469117	6768258	EPSG:4326	200	Alderängarna, Dlr	Mora	Mora	Dalarna	Dalarna	Gabriel Tjernberg, Martin Tjernberg	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66589595	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-06	2017-07-06	12:00	13:30	58.02618	11.98689	322064	6435596	EPSG:4326	500	Koltjärn, Boh	Spekeröd	Stenungsund	Västra Götaland	Bohuslän	Thomas Liebig	4	4		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66643893	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-10	2017-07-10			56.99367	14.67571	480297	6316728	EPSG:4326	1000	Ör, Ör, Sm	Ör	Växjö	Kronoberg	Småland	Hugo Johansson	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66672181	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-11	2017-07-11			57.49831	18.43261	705677	6378056	EPSG:4326	250	Stenstugu, Björke, Gtl	Björke	Gotland	Gotland	Gotland	Johan Törnvall	3	3		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66673821	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-12	2017-07-12			58.19408	16.63873	596334	6451489	EPSG:4326	300	Lillsjön, Ög	Valdemarsvik	Valdemarsvik	Östergötland	Östergötland	Rolf Kokkonen	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66697237	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-14	2017-07-14	11:00	11:00	57.20969	18.50998	711968	6346189	EPSG:4326	150	Burs Lindarve 465, Lindarve, Gtl	Burs	Gotland	Gotland	Gotland	Mikael Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66675574	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-11	2017-07-11			56.99367	14.67571	480297	6316728	EPSG:4326	1000	Ör, Ör, Sm	Ör	Växjö	Kronoberg	Småland	Hugo Johansson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66670964	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-06-30	2017-06-30			63.36388	13.95764	447862	7026556	EPSG:4326	18	Alsens-Ede 3:1, på tomten, delområde 18, gräsmatta, Ede, Alsen, Jmt	Alsen	Krokom	Jämtland	Jämtland	Fredrik Jonsson, August Nordin, Emil Nordin, Ludvig Nordin, Ulrika Nordin	3	3		imago/adult		födosökande	Ovaliderad	False	False	False	Alsens-Ede 3:1, Tomtkryss	Artportalen	False	False
urn:lsid:artportalen.se:sighting:66743128	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-17	2017-07-17			56.14642	12.77739	361919	6224601	EPSG:4326	10	f.d. banvallen, Sk	Kattarp	Helsingborg	Skåne	Skåne	Ronny Johansson	4	4				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:66713065	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-14	2017-07-14	15:30	16:30	59.79295	17.37981	633550	6630750	EPSG:4326	5	Focksta kvarn, Upl	Hagby	Uppsala	Uppsala	Uppland	Pavel Bina	2	2	ex.	imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:66713027	True	201041	Pieris napi	rapsfjäril	species	Fjärilar	LC	1	2017-07-10	2017-07-10	11:00	13:00	59.74294	17.08988	617459	6624634	EPSG:4326	5	Vånsjöåsen, Upl	Torstuna	Enköping	Uppsala	Uppland	Pavel Bina	10	10	ex.	imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
